,caseid_new,partner_political,resondent_political,income_gap_raw,same_political,income_gap,respondent_earn_more
2753,4249751,independent,democrat,partner earned more,0,1.0,0.0
2754,4251691,democrat,republican,partner earned more,0,1.0,0.0
2755,4252251,no preference,democrat,i earned more,0,1.0,1.0
2756,4253681,democrat,democrat,i earned more,1,1.0,1.0
2757,4254681,democrat,republican,i earned more,0,1.0,1.0
2758,4255651,no preference,democrat,i earned more,0,1.0,1.0
2759,4256503,independent,republican,partner earned more,0,1.0,0.0
2760,4258275,democrat,democrat,partner earned more,1,1.0,0.0
2761,4259731,republican,republican,i earned more,1,1.0,1.0
2762,4260742,independent,democrat,partner earned more,0,1.0,0.0
2763,4261311,democrat,democrat,we earned about the same amount,1,0.0,
2764,4262255,independent,democrat,we earned about the same amount,0,0.0,
2765,4263381,no preference,republican,i earned more,0,1.0,1.0
2766,4265461,independent,democrat,i earned more,0,1.0,1.0
2767,4266721,independent,republican,i earned more,0,1.0,1.0
2768,4267494,democrat,democrat,partner earned more,1,1.0,0.0
2769,4270851,republican,republican,partner earned more,1,1.0,0.0
2770,4271215,democrat,democrat,i earned more,1,1.0,1.0
2771,4273411,independent,other,partner earned more,0,1.0,0.0
2772,4274443,independent,republican,i earned more,0,1.0,1.0
2773,4275581,democrat,republican,we earned about the same amount,0,0.0,
2774,4277553,no preference,democrat,we earned about the same amount,0,0.0,
2775,4278431,democrat,democrat,partner earned more,1,1.0,0.0
2776,4280781,independent,democrat,we earned about the same amount,0,0.0,
2777,4281244,democrat,democrat,partner earned more,1,1.0,0.0
2778,4284351,democrat,democrat,i earned more,1,1.0,1.0
2779,4285395,democrat,democrat,we earned about the same amount,1,0.0,
2780,4287561,no preference,democrat,partner earned more,0,1.0,0.0
2781,4288421,republican,republican,i earned more,1,1.0,1.0
2782,4289621,republican,republican,i earned more,1,1.0,1.0
2783,4290441,republican,republican,i earned more,1,1.0,1.0
2784,4291361,republican,republican,partner earned more,1,1.0,0.0
2785,4293435,democrat,democrat,we earned about the same amount,1,0.0,
2786,4295471,independent,republican,i earned more,0,1.0,1.0
2787,4297541,no preference,democrat,partner earned more,0,1.0,0.0
2788,4299381,democrat,democrat,i earned more,1,1.0,1.0
2789,4300261,democrat,democrat,i earned more,1,1.0,1.0
2790,4302361,democrat,democrat,i earned more,1,1.0,1.0
2791,4305691,republican,republican,partner earned more,1,1.0,0.0
2792,4306371,no preference,democrat,i earned more,0,1.0,1.0
2793,4307423,no preference,other,partner earned more,0,1.0,0.0
2794,4308551,democrat,democrat,partner earned more,1,1.0,0.0
2795,4312325,republican,republican,i earned more,1,1.0,1.0
2796,4313491,democrat,democrat,i earned more,1,1.0,1.0
2797,4314411,independent,republican,i earned more,0,1.0,1.0
2798,4315281,democrat,democrat,i earned more,1,1.0,1.0
2799,4316396,republican,democrat,partner earned more,0,1.0,0.0
2800,4317556,no preference,democrat,partner earned more,0,1.0,0.0
2801,4318573,republican,republican,partner earned more,1,1.0,0.0
2802,4319416,no preference,republican,we earned about the same amount,0,0.0,
2803,4320771,refused,other,partner earned more,0,1.0,0.0
2804,4321381,independent,democrat,partner earned more,0,1.0,0.0
2805,4322543,democrat,democrat,partner earned more,1,1.0,0.0
2806,4324731,republican,republican,partner earned more,1,1.0,0.0
2807,4325255,independent,democrat,i earned more,0,1.0,1.0
2808,4328571,democrat,democrat,i earned more,1,1.0,1.0
2809,4329541,democrat,democrat,we earned about the same amount,1,0.0,
2810,4330621,republican,republican,partner earned more,1,1.0,0.0
2811,4331731,democrat,democrat,i earned more,1,1.0,1.0
2812,4332581,independent,republican,i earned more,0,1.0,1.0
2813,4333481,republican,republican,we earned about the same amount,1,0.0,
2814,4334513,no preference,republican,i earned more,0,1.0,1.0
2815,4335822,republican,republican,partner earned more,1,1.0,0.0
2816,4340431,republican,democrat,i earned more,0,1.0,1.0
2817,4343316,no preference,democrat,i earned more,0,1.0,1.0
2818,4344621,republican,republican,i earned more,1,1.0,1.0
2819,4346371,independent,republican,i earned more,0,1.0,1.0
2820,4349761,democrat,democrat,partner earned more,1,1.0,0.0
2821,4350661,republican,republican,i earned more,1,1.0,1.0
2822,4353411,independent,republican,i earned more,0,1.0,1.0
2823,4354641,democrat,republican,we earned about the same amount,0,0.0,
2824,4355611,no preference,republican,i earned more,0,1.0,1.0
2825,4356205,refused,republican,i earned more,0,1.0,1.0
2826,4358431,republican,republican,partner earned more,1,1.0,0.0
2827,4359391,independent,democrat,i earned more,0,1.0,1.0
2828,4360494,democrat,democrat,partner earned more,1,1.0,0.0
2829,4361581,republican,republican,partner earned more,1,1.0,0.0
2830,4362533,no preference,democrat,i earned more,0,1.0,1.0
2831,4364852,republican,republican,partner earned more,1,1.0,0.0
2832,4365483,democrat,democrat,we earned about the same amount,1,0.0,
2833,4366752,democrat,democrat,partner earned more,1,1.0,0.0
2834,4367541,independent,democrat,we earned about the same amount,0,0.0,
2835,4368281,democrat,democrat,partner earned more,1,1.0,0.0
2836,4370581,republican,republican,partner earned more,1,1.0,0.0
2837,4371446,independent,democrat,i earned more,0,1.0,1.0
2838,4372371,democrat,democrat,partner earned more,1,1.0,0.0
2839,4377571,democrat,democrat,partner earned more,1,1.0,0.0
2840,4378411,republican,republican,i earned more,1,1.0,1.0
2841,4379691,democrat,democrat,partner earned more,1,1.0,0.0
2842,4380441,republican,republican,i earned more,1,1.0,1.0
2843,4381301,independent,democrat,partner earned more,0,1.0,0.0
2844,4382215,democrat,republican,we earned about the same amount,0,0.0,
2845,4384351,no preference,republican,i earned more,0,1.0,1.0
2846,4386461,no preference,republican,i earned more,0,1.0,1.0
2847,4387521,democrat,democrat,i earned more,1,1.0,1.0
2848,4388561,republican,republican,partner earned more,1,1.0,0.0
2849,4390521,no preference,democrat,we earned about the same amount,0,0.0,
2850,4393942,independent,other,i earned more,0,1.0,1.0
2851,4394621,republican,republican,i earned more,1,1.0,1.0
2852,4395551,republican,republican,i earned more,1,1.0,1.0
2853,4398711,republican,republican,i earned more,1,1.0,1.0
2854,4399291,democrat,democrat,partner earned more,1,1.0,0.0
2855,4401631,republican,republican,i earned more,1,1.0,1.0
2856,4402581,republican,republican,partner earned more,1,1.0,0.0
2857,4403543,democrat,democrat,i earned more,1,1.0,1.0
2858,4405615,republican,republican,we earned about the same amount,1,0.0,
2859,4406731,democrat,democrat,partner earned more,1,1.0,0.0
2860,4408851,democrat,democrat,i earned more,1,1.0,1.0
2861,4409781,republican,republican,we earned about the same amount,1,0.0,
2862,4411536,democrat,democrat,we earned about the same amount,1,0.0,
2863,4412621,democrat,democrat,we earned about the same amount,1,0.0,
2864,4413493,independent,republican,refused,0,,
2865,4414276,no preference,democrat,partner earned more,0,1.0,0.0
2866,4415551,republican,republican,partner earned more,1,1.0,0.0
2867,4418316,democrat,democrat,partner earned more,1,1.0,0.0
2868,4420303,"another party, please specify",democrat,we earned about the same amount,0,0.0,
2869,4423471,democrat,republican,i earned more,0,1.0,1.0
2870,4425361,democrat,republican,partner earned more,0,1.0,0.0
2871,4426401,independent,republican,partner earned more,0,1.0,0.0
2872,4427246,no preference,other,partner earned more,0,1.0,0.0
2873,4431503,democrat,republican,i earned more,0,1.0,1.0
2874,4432576,independent,democrat,i earned more,0,1.0,1.0
2875,4433411,no preference,democrat,we earned about the same amount,0,0.0,
2876,4434531,independent,republican,i earned more,0,1.0,1.0
2877,4435215,republican,republican,we earned about the same amount,1,0.0,
2878,4436663,independent,democrat,partner earned more,0,1.0,0.0
2879,4438365,no preference,democrat,partner earned more,0,1.0,0.0
2880,4441245,independent,republican,i earned more,0,1.0,1.0
2881,4442531,democrat,democrat,partner earned more,1,1.0,0.0
2882,4443431,republican,republican,i earned more,1,1.0,1.0
2883,4444421,no preference,republican,partner earned more,0,1.0,0.0
2884,4445475,democrat,democrat,partner earned more,1,1.0,0.0
2885,4446591,democrat,democrat,partner earned more,1,1.0,0.0
2886,4448661,republican,republican,partner earned more,1,1.0,0.0
2887,4450326,no preference,democrat,partner earned more,0,1.0,0.0
2888,4451663,democrat,democrat,i earned more,1,1.0,1.0
2889,4452631,democrat,democrat,we earned about the same amount,1,0.0,
2890,4454501,independent,republican,i earned more,0,1.0,1.0
2891,4455231,no preference,republican,partner earned more,0,1.0,0.0
2892,4458611,no preference,republican,i earned more,0,1.0,1.0
2893,4459513,republican,democrat,i earned more,0,1.0,1.0
2894,4461626,democrat,democrat,i earned more,1,1.0,1.0
2895,4463541,republican,republican,partner earned more,1,1.0,0.0
2896,4464341,no preference,democrat,partner earned more,0,1.0,0.0
2897,4466314,democrat,democrat,partner earned more,1,1.0,0.0
2898,4467381,democrat,democrat,partner earned more,1,1.0,0.0
2899,4468731,democrat,democrat,we earned about the same amount,1,0.0,
2900,4469225,democrat,democrat,we earned about the same amount,1,0.0,
2901,4470571,independent,republican,i earned more,0,1.0,1.0
2902,4472726,republican,republican,i earned more,1,1.0,1.0
2903,4473641,democrat,democrat,partner earned more,1,1.0,0.0
2904,4475235,independent,republican,we earned about the same amount,0,0.0,
2905,4478431,republican,republican,we earned about the same amount,1,0.0,
2906,4482311,democrat,democrat,i earned more,1,1.0,1.0
2907,4483651,republican,republican,i earned more,1,1.0,1.0
2908,4484215,democrat,republican,i earned more,0,1.0,1.0
2909,4486613,"another party, please specify",republican,we earned about the same amount,0,0.0,
2910,4487636,democrat,democrat,i earned more,1,1.0,1.0
2911,4488225,republican,democrat,i earned more,0,1.0,1.0
2912,4489454,democrat,democrat,refused,1,,
2913,4490391,republican,democrat,partner earned more,0,1.0,0.0
2914,4491286,democrat,democrat,partner earned more,1,1.0,0.0
2915,4493631,democrat,democrat,i earned more,1,1.0,1.0
2916,4494331,republican,republican,i earned more,1,1.0,1.0
2917,4497666,democrat,democrat,i earned more,1,1.0,1.0
2918,4500533,democrat,democrat,i earned more,1,1.0,1.0
2919,4501611,democrat,democrat,i earned more,1,1.0,1.0
2920,4503551,democrat,democrat,i earned more,1,1.0,1.0
2921,4507671,democrat,democrat,i earned more,1,1.0,1.0
2922,4508395,independent,democrat,i earned more,0,1.0,1.0
2923,4509413,democrat,democrat,partner earned more,1,1.0,0.0
2924,4510741,democrat,democrat,i earned more,1,1.0,1.0
2925,4511465,democrat,democrat,i earned more,1,1.0,1.0
2926,4512276,democrat,republican,i earned more,0,1.0,1.0
2927,4514371,no preference,democrat,partner earned more,0,1.0,0.0
2928,4516421,republican,republican,partner earned more,1,1.0,0.0
2929,4517611,republican,democrat,i earned more,0,1.0,1.0
2930,4518554,no preference,other,partner earned more,0,1.0,0.0
2931,4519351,republican,republican,partner earned more,1,1.0,0.0
2932,4520291,republican,republican,i earned more,1,1.0,1.0
2933,4521281,no preference,democrat,partner earned more,0,1.0,0.0
2934,4523603,no preference,democrat,partner earned more,0,1.0,0.0
2935,4524561,democrat,democrat,partner earned more,1,1.0,0.0
2936,4525621,no preference,republican,partner earned more,0,1.0,0.0
2937,4526441,republican,republican,partner earned more,1,1.0,0.0
2938,4528265,democrat,democrat,refused,1,,
2939,4529391,no preference,republican,i earned more,0,1.0,1.0
2940,4530271,republican,democrat,partner earned more,0,1.0,0.0
2941,4531301,independent,republican,i earned more,0,1.0,1.0
2942,4532215,no preference,democrat,i earned more,0,1.0,1.0
2943,4533583,democrat,democrat,we earned about the same amount,1,0.0,
2944,4535581,democrat,democrat,we earned about the same amount,1,0.0,
2945,4536841,republican,republican,partner earned more,1,1.0,0.0
2946,4537711,democrat,democrat,partner earned more,1,1.0,0.0
2947,4540205,democrat,democrat,partner earned more,1,1.0,0.0
2948,4541251,no preference,republican,partner earned more,0,1.0,0.0
2949,4542311,republican,republican,partner earned more,1,1.0,0.0
2950,4543451,democrat,democrat,i earned more,1,1.0,1.0
2951,4544235,democrat,republican,i earned more,0,1.0,1.0
2952,4545406,republican,republican,i earned more,1,1.0,1.0
2953,4546401,democrat,democrat,i earned more,1,1.0,1.0
2954,4548516,no preference,democrat,i earned more,0,1.0,1.0
2955,4550281,no preference,democrat,we earned about the same amount,0,0.0,
2956,4551255,republican,democrat,i earned more,0,1.0,1.0
2957,4553431,republican,republican,partner earned more,1,1.0,0.0
2958,4554371,democrat,democrat,partner earned more,1,1.0,0.0
2959,4556543,no preference,republican,i earned more,0,1.0,1.0
2960,4557505,independent,republican,i earned more,0,1.0,1.0
2961,4558443,no preference,democrat,partner earned more,0,1.0,0.0
2962,4560291,republican,democrat,partner earned more,0,1.0,0.0
2963,4561581,democrat,democrat,partner earned more,1,1.0,0.0
2964,4562195,no preference,republican,we earned about the same amount,0,0.0,
2965,4563631,independent,democrat,partner earned more,0,1.0,0.0
2966,4564771,independent,republican,i earned more,0,1.0,1.0
2967,4565321,democrat,democrat,partner earned more,1,1.0,0.0
2968,4566501,republican,republican,partner earned more,1,1.0,0.0
2969,4568663,republican,democrat,we earned about the same amount,0,0.0,
2970,4570401,republican,republican,i earned more,1,1.0,1.0
2971,4571335,democrat,democrat,i earned more,1,1.0,1.0
2972,4572586,democrat,democrat,we earned about the same amount,1,0.0,
2973,4573611,republican,republican,we earned about the same amount,1,0.0,
2974,4575421,democrat,democrat,partner earned more,1,1.0,0.0
2975,4576481,republican,republican,partner earned more,1,1.0,0.0
2976,4579466,independent,republican,i earned more,0,1.0,1.0
2977,4581721,democrat,democrat,i earned more,1,1.0,1.0
2978,4582532,democrat,democrat,partner earned more,1,1.0,0.0
2979,4583501,republican,republican,partner earned more,1,1.0,0.0
2980,4588291,independent,republican,i earned more,0,1.0,1.0
2981,4590661,no preference,republican,partner earned more,0,1.0,0.0
2982,4591396,republican,democrat,we earned about the same amount,0,0.0,
2983,4592421,independent,democrat,i earned more,0,1.0,1.0
2984,4593421,republican,republican,partner earned more,1,1.0,0.0
2985,4596491,democrat,democrat,partner earned more,1,1.0,0.0
2986,4597381,democrat,democrat,i earned more,1,1.0,1.0
2987,4598275,democrat,democrat,partner earned more,1,1.0,0.0
2988,4599246,no preference,democrat,i earned more,0,1.0,1.0
2989,4601511,republican,republican,partner earned more,1,1.0,0.0
2990,4602424,democrat,democrat,partner earned more,1,1.0,0.0
2991,4603581,independent,democrat,partner earned more,0,1.0,0.0
2992,4605321,democrat,republican,i earned more,0,1.0,1.0
2993,4607235,democrat,democrat,i earned more,1,1.0,1.0
2994,4608683,no preference,democrat,partner earned more,0,1.0,0.0
2995,4609371,independent,democrat,i earned more,0,1.0,1.0
2996,4610625,democrat,democrat,we earned about the same amount,1,0.0,
2997,4611531,republican,republican,partner earned more,1,1.0,0.0
2998,4612421,democrat,democrat,partner earned more,1,1.0,0.0
2999,4613511,democrat,republican,i earned more,0,1.0,1.0
3000,4614621,republican,republican,partner earned more,1,1.0,0.0
3001,4617335,democrat,democrat,we earned about the same amount,1,0.0,
3002,4618291,republican,republican,partner earned more,1,1.0,0.0
3003,4619421,republican,republican,i earned more,1,1.0,1.0
3004,4621371,democrat,democrat,i earned more,1,1.0,1.0
3005,4622461,democrat,republican,partner earned more,0,1.0,0.0
3006,4626536,democrat,democrat,partner earned more,1,1.0,0.0
3007,4627251,independent,democrat,i earned more,0,1.0,1.0
