,caseid_new,children_in_hh,age_difference,race_gap,religious_gap,edu_gap,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_count,relationship_len,partner_deceased,married_w1_married,married_w1_not married,age_gap_bin_0 to 3,age_gap_bin_11 to 20,age_gap_bin_4 to 5,age_gap_bin_6 to 10,age_gap_bin_>=20,same_sex_couple_different sex couple,same_sex_couple_same-sex couple,edu_gap_bin_0 to 2,edu_gap_bin_3 to 4,edu_gap_bin_5 to 6,edu_gap_bin_>6,parental_approval_approve,parental_approval_dont_approve,relationship_quality_w1_excellent,relationship_quality_w1_fair,relationship_quality_w1_good,relationship_quality_w1_poor,relationship_quality_w1_very poor,age_when_met,family_size,region,metro,region_midwest,region_northeast,region_south,region_west,partner_political,resondent_political,income_gap_raw,same_political,income_gap,respondent_earn_more,relationship_quality_w1,relationship_len_cat
1322,2047493,0,1.0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.45,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,48.0,6.0,3,1,0,1,0,0,democrat,democrat,we earned about the same amount,1,0.0,,good,bottom_quartile
1323,2049245,0,2.0,0,1,1.0,0,0,1,0,0,0,1,1,0,0,0,0,3,2.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,22.0,30.0,0,1,0,0,1,0,republican,republican,we earned about the same amount,1,0.0,,excellent,bottom_quartile
1324,2052541,0,8.0,0,0,4.0,0,0,0,0,0,0,1,1,0,0,0,0,2,38.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,21.0,0.0,3,1,0,1,0,0,independent,republican,partner earned more,0,1.0,0.0,good,top_quartile
1325,2053443,0,0.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.15,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,44.0,2.0,2,1,1,0,0,0,no preference,democrat,i earned more,0,1.0,1.0,excellent,bottom_quartile
1326,2055481,0,6.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,29.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,24.0,0.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
1327,2059581,0,4.0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,16.0,8.0,0,0,0,0,1,0,independent,democrat,partner earned more,0,1.0,0.0,excellent,top_quartile
1328,2062511,0,1.0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,35.0,4.0,2,0,1,0,0,0,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
1329,2063205,0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,16.0,0.0,0,1,0,0,1,0,independent,democrat,i earned more,0,1.0,1.0,excellent,bottom_quartile
1330,2064651,0,1.0,0,0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,2,54.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,14.0,30.0,0,0,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,top_quartile
1331,2065431,0,8.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,25.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,18.0,0.0,0,1,0,0,1,0,no preference,other,partner earned more,0,1.0,0.0,excellent,third_quartile
1332,2066551,0,2.0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,46.0,3.0,2,0,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
1333,2067411,3,2.0,1,1,2.0,0,0,0,0,0,0,0,0,0,1,0,1,2,26.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,20.0,2.0,2,1,1,0,0,0,independent,republican,i earned more,0,1.0,1.0,excellent,third_quartile
1334,2068206,0,16.0,1,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,14.0,,3,1,0,1,0,0,democrat,other,refused,0,,,excellent,second_quartile
1335,2069261,0,3.0,0,1,0.0,0,0,1,1,0,1,0,1,0,0,0,0,4,12.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,18.0,0.0,2,1,1,0,0,0,republican,republican,partner earned more,1,1.0,0.0,good,second_quartile
1336,2070361,2,6.0,1,0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,25.0,3.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
1337,2071506,0,8.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,40.0,15.0,2,1,1,0,0,0,independent,democrat,i earned more,0,1.0,1.0,excellent,second_quartile
1338,2072195,1,1.0,0,1,2.0,0,0,0,0,1,0,0,1,0,0,0,0,2,0.75,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,16.0,12.0,0,1,0,0,1,0,independent,republican,partner earned more,0,1.0,0.0,excellent,bottom_quartile
1339,2073466,0,1.0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,30.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,21.0,16.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,fair,top_quartile
1340,2075404,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.5,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,39.0,0.0,0,1,0,0,1,0,independent,democrat,i earned more,0,1.0,1.0,excellent,bottom_quartile
1341,2076271,0,14.0,1,1,4.0,0,1,0,0,0,0,0,1,0,0,0,0,2,10.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,22.0,0.0,0,1,0,0,1,0,no preference,republican,partner earned more,0,1.0,0.0,excellent,second_quartile
1342,2077215,0,10.0,1,1,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2,4.5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,19.0,0.0,2,1,1,0,0,0,no preference,democrat,we earned about the same amount,0,0.0,,poor,bottom_quartile
1343,2078631,0,4.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,51.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,16.0,5.0,2,1,1,0,0,0,no preference,republican,partner earned more,0,1.0,0.0,good,top_quartile
1344,2079721,0,4.0,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,56.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,21.0,0.0,3,1,0,1,0,0,republican,republican,i earned more,1,1.0,1.0,good,top_quartile
1345,2080896,0,45.0,0,1,3.0,0,0,0,0,0,0,0,1,0,1,0,0,2,63.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,29.0,1.0,0,1,0,0,1,0,independent,democrat,partner earned more,0,1.0,0.0,excellent,top_quartile
1346,2083271,2,3.0,0,0,4.0,0,0,1,1,0,0,0,0,1,0,0,0,3,13.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,18.0,0.0,2,1,1,0,0,0,republican,republican,partner earned more,1,1.0,0.0,excellent,second_quartile
1347,2084411,2,9.0,0,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0,1,0,0,1,0,no preference,democrat,refused,0,,,,top_quartile
1348,2086556,0,2.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,24.0,0.0,1,1,0,0,0,1,democrat,democrat,we earned about the same amount,1,0.0,,excellent,top_quartile
1349,2088471,1,2.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,34.0,1.0,1,1,0,0,0,1,no preference,democrat,i earned more,0,1.0,1.0,excellent,third_quartile
1350,2089361,2,1.0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,14.0,1.0,2,1,1,0,0,0,democrat,republican,i earned more,0,1.0,1.0,excellent,third_quartile
1351,2091581,0,12.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,32.0,0.0,1,1,0,0,0,1,independent,democrat,i earned more,0,1.0,1.0,excellent,top_quartile
1352,2092496,0,5.0,1,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,17.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,37.0,4.0,1,1,0,0,0,1,democrat,republican,i earned more,0,1.0,1.0,excellent,second_quartile
1353,2093501,0,1.0,0,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,16.0,15.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,top_quartile
1354,2095281,0,2.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,17.0,3.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,fair,second_quartile
1355,2096536,0,4.0,0,0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,2,20.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,38.0,0.0,1,1,0,0,0,1,democrat,democrat,we earned about the same amount,1,0.0,,excellent,third_quartile
1356,2097411,3,2.0,1,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,27.0,2.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
1357,2098515,0,2.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,21.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,30.0,1.0,3,1,0,1,0,0,independent,other,partner earned more,0,1.0,0.0,good,third_quartile
1358,2099831,0,5.0,0,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,2,61.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27.0,5.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,top_quartile
1359,2100743,0,8.0,0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,45.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,33.0,2.0,3,1,0,1,0,0,independent,democrat,partner earned more,0,1.0,0.0,good,top_quartile
1360,2101416,2,2.0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2,9.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,20.0,2.0,0,1,0,0,1,0,no preference,republican,i earned more,0,1.0,1.0,excellent,bottom_quartile
1361,2103296,0,2.0,0,1,3.0,0,0,0,0,0,0,1,1,1,0,0,0,3,19.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,14.0,1.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,third_quartile
1362,2105421,0,3.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,2,20.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,27.0,25.0,2,1,1,0,0,0,no preference,republican,i earned more,0,1.0,1.0,excellent,third_quartile
1363,2107491,1,1.0,0,1,3.0,0,0,0,0,0,1,0,1,0,1,0,0,3,26.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,28.0,0.0,1,1,0,0,0,1,democrat,democrat,we earned about the same amount,1,0.0,,excellent,third_quartile
1364,2108781,0,4.0,0,0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,2,65.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,18.0,0.0,3,0,0,1,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,top_quartile
1365,2109285,0,22.0,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,2,0.75,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,26.0,3.0,1,1,0,0,0,1,no preference,democrat,partner earned more,0,1.0,0.0,good,bottom_quartile
1366,2110451,0,4.0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,14.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,36.0,2.0,1,1,0,0,0,1,republican,republican,partner earned more,1,1.0,0.0,fair,second_quartile
1367,2111623,0,7.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,45.0,10.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,fair,second_quartile
1368,2112291,0,0.0,0,1,4.0,0,0,0,0,0,0,1,1,0,0,0,0,2,12.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,22.0,1.0,3,1,0,1,0,0,democrat,republican,partner earned more,0,1.0,0.0,excellent,second_quartile
1369,2114411,2,1.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,17.0,2.0,3,1,0,1,0,0,no preference,other,partner earned more,0,1.0,0.0,excellent,third_quartile
1370,2117621,0,12.0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,44.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23.0,1.0,2,1,1,0,0,0,democrat,democrat,we earned about the same amount,1,0.0,,excellent,top_quartile
1371,2118245,0,4.0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,21.0,2.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,fair,bottom_quartile
1372,2119791,0,9.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,55.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,26.0,4.0,2,1,1,0,0,0,no preference,republican,i earned more,0,1.0,1.0,good,top_quartile
1373,2120526,0,5.0,0,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,20.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,37.0,0.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,third_quartile
1374,2121436,0,1.0,0,0,3.0,1,0,0,0,0,0,1,1,0,0,0,0,3,10.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,38.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
1375,2124215,0,3.0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,19.0,5.0,0,1,0,0,1,0,independent,democrat,partner earned more,0,1.0,0.0,fair,bottom_quartile
1376,2125215,0,7.0,0,1,4.0,0,1,0,0,0,0,0,0,0,1,0,0,2,1.5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,20.0,10.0,2,0,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,fair,bottom_quartile
1377,2127441,2,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,27.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,22.0,8.0,3,1,0,1,0,0,republican,republican,we earned about the same amount,1,0.0,,excellent,third_quartile
1378,2128441,0,7.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,14.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,35.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
1379,2130225,2,0.0,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,3,6.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,0.0,3,1,0,1,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,bottom_quartile
1380,2131426,0,6.0,0,0,4.0,0,0,0,0,0,0,0,1,0,1,0,0,2,19.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,28.0,0.0,0,1,0,0,1,0,democrat,democrat,we earned about the same amount,1,0.0,,excellent,third_quartile
1381,2134466,2,4.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,36.0,25.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,good,second_quartile
1382,2137436,0,0.0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,8.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,35.0,0.0,3,1,0,1,0,0,no preference,republican,i earned more,0,1.0,1.0,fair,bottom_quartile
1383,2140561,2,4.0,0,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,26.0,6.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,top_quartile
1384,2142591,0,1.0,0,0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,3,46.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,15.0,3.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
1385,2143405,0,,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,39.0,12.0,2,1,1,0,0,0,democrat,republican,i earned more,0,1.0,1.0,good,bottom_quartile
1386,2144501,1,0.0,0,1,0.0,0,0,0,0,0,0,0,1,1,0,0,0,2,32.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,23.0,0.0,0,1,0,0,1,0,no preference,republican,i earned more,0,1.0,1.0,good,top_quartile
1387,2145295,0,10.0,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,24.0,0.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
1388,2146361,2,1.0,0,0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,3,21.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,19.0,2.0,2,1,1,0,0,0,independent,democrat,i earned more,0,1.0,1.0,good,third_quartile
1389,2147491,2,7.0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,14.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,40.0,2.0,2,0,1,0,0,0,no preference,democrat,i earned more,0,1.0,1.0,excellent,second_quartile
1390,2149736,0,17.0,0,1,4.5,0,0,0,0,0,0,1,0,0,0,0,0,1,36.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,42.0,3.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,top_quartile
1391,2150511,0,4.0,0,0,1.0,0,0,1,0,0,0,0,1,1,0,0,0,3,38.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,18.0,1.0,0,0,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,top_quartile
1392,2151631,0,4.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,47.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,16.0,5.0,3,0,0,1,0,0,no preference,republican,i earned more,0,1.0,1.0,good,top_quartile
1393,2153601,0,4.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,43.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,21.0,1.0,2,1,1,0,0,0,no preference,republican,partner earned more,0,1.0,0.0,excellent,top_quartile
1394,2154365,0,6.0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,13.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,28.0,4.0,3,1,0,1,0,0,no preference,democrat,refused,0,,,fair,second_quartile
1395,2155561,1,1.0,0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,2,44.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,6.0,0.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,top_quartile
1396,2156394,1,2.0,1,1,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2,29.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,14.0,9.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,fair,third_quartile
1397,2159315,0,2.0,0,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,25.0,15.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
1398,2160635,0,1.0,1,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,28.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,40.0,0.0,3,1,0,1,0,0,independent,democrat,i earned more,0,1.0,1.0,fair,third_quartile
1399,2161732,0,4.0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,1,1,60.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,18.0,3.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,fair,top_quartile
1400,2162822,0,5.0,0,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,61.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,15.0,0.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
1401,2163291,3,3.0,0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,2,20.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,14.0,5.0,2,0,1,0,0,0,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
1402,2164622,0,5.0,0,0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,2,42.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,19.0,6.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,top_quartile
1403,2165591,0,2.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,28.0,0.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,top_quartile
1404,2167261,3,7.0,0,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,17.0,2.0,3,1,0,1,0,0,democrat,republican,partner earned more,0,1.0,0.0,good,second_quartile
1405,2168301,0,3.0,0,0,7.0,0,0,0,0,0,0,1,1,0,0,0,0,2,17.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,18.0,15.0,0,1,0,0,1,0,no preference,democrat,partner earned more,0,1.0,0.0,excellent,second_quartile
1406,2169386,0,13.0,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,28.0,5.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
1407,2170641,0,4.0,1,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,2,51.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,17.0,17.0,2,1,1,0,0,0,no preference,republican,we earned about the same amount,0,0.0,,good,top_quartile
1408,2171371,0,2.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,11.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,29.0,0.0,0,1,0,0,1,0,republican,republican,i earned more,1,1.0,1.0,excellent,second_quartile
1409,2172526,0,1.0,0,1,0.0,0,0,1,0,1,1,0,0,0,1,0,0,4,35.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,21.0,2.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,good,top_quartile
1410,2173235,1,1.0,0,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,2,11.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,17.0,0.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,second_quartile
1411,2175365,0,11.0,1,0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,2,10.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,26.0,8.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,fair,second_quartile
1412,2176301,3,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,16.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,15.0,2,1,1,0,0,0,no preference,democrat,refused,0,,,excellent,second_quartile
1413,2177596,0,0.0,1,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2,15.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,38.0,3.0,2,0,1,0,0,0,independent,democrat,i earned more,0,1.0,1.0,excellent,second_quartile
1414,2178396,0,4.0,1,1,3.0,0,0,0,0,0,0,1,1,0,0,0,0,2,16.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,24.0,1.0,3,1,0,1,0,0,democrat,republican,i earned more,0,1.0,1.0,good,second_quartile
