,caseid_new,married_w1,children_in_hh,age_difference,age_gap_bin_0_to_3,age_gap_bin_4_to_5,age_gap_bin_6_to_10,age_gap_bin_11_to_20,age_gap_bin_>=20,race_gap,religious_gap,same_sex_couple,parental_approval,edu_gap,edu_gap_bin_0_to_2,edu_gap_bin_3_to_4,edu_gap_bin_5_to_6,edu_gap_bin_>6,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_count,relationship_len,partner_deceased,relationship_quality_w1_excellent,relationship_quality_w1_fair,relationship_quality_w1_good,relationship_quality_w1_poor,relationship_quality_w1_very poor
2649,4093341,1,1,2.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,14.0,0,1,0,0,0,0
2650,4095225,0,0,2.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,10.0,0,1,0,0,0,0
2651,4096646,1,0,9.0,0,0,1,0,0,0,1,1,0,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,34.0,0,1,0,0,0,0
2652,4098234,1,0,2.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,9.0,0,1,0,0,0,0
2653,4100616,0,0,6.0,0,0,1,0,0,1,1,1,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,39.0,0,0,0,1,0,0
2654,4101551,1,0,2.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,40.0,0,0,1,0,0,0
2655,4103576,0,0,8.0,0,0,1,0,0,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,0,1,0,0,0,0
2656,4104711,1,0,0.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,59.0,0,1,0,0,0,0
2657,4106215,0,0,0.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,4,9.0,0,1,0,0,0,0
2658,4107311,1,1,1.0,1,0,0,0,0,1,0,0,0,4.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,18.0,0,0,0,0,1,0
2659,4108271,1,0,3.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,12.0,0,1,0,0,0,0
2660,4109271,1,0,3.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.0,0,1,0,0,0,0
2661,4110451,1,1,13.0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0,0,0,1,0,0,0
2662,4111331,1,0,4.0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,17.0,0,1,0,0,0,0
2663,4114295,0,0,,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0
2664,4115421,1,3,3.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.0,0,1,0,0,0,0
2665,4117371,1,2,13.0,0,0,0,1,0,0,1,0,0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,10.0,0,1,0,0,0,0
2666,4118275,0,1,4.0,0,1,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.0,0,0,1,0,0,0
2667,4119623,0,0,17.0,0,0,0,1,0,0,1,1,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.75,0,0,1,0,0,0
2668,4122321,0,0,0.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.0,0,0,1,0,0,0
2669,4124276,1,3,3.0,1,0,0,0,0,1,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13.0,0,0,0,1,0,0
2670,4126631,1,3,3.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,43.0,0,1,0,0,0,0
2671,4128391,1,0,6.0,0,0,1,0,0,0,0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.0,0,0,0,1,0,0
2672,4130581,1,0,7.0,0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,30.0,0,1,0,0,0,0
2673,4131553,0,3,0.0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,1,0,0,0,0
2674,4133451,1,0,8.0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,21.0,0,1,0,0,0,0
2675,4134391,1,0,7.0,0,0,1,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,18.0,0,1,0,0,0,0
2676,4135235,0,3,5.0,0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0.45,0,0,1,0,0,0
2677,4136311,1,4,2.0,1,0,0,0,0,1,1,0,0,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.0,0,0,1,0,0,0
2678,4137681,1,0,9.0,0,0,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,15.0,0,1,0,0,0,0
2679,4138321,1,2,1.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,19.0,0,1,0,0,0,0
2680,4139266,0,0,4.0,0,1,0,0,0,0,0,0,0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,7.5,0,0,1,0,0,0
2681,4140291,1,2,11.0,0,0,0,1,0,1,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.0,0,0,0,1,0,0
2682,4141421,1,0,4.0,0,1,0,0,0,1,0,0,1,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,30.0,0,1,0,0,0,0
2683,4142622,0,0,6.0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,5.45,0,1,0,0,0,0
2684,4143305,0,0,1.0,1,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,1,0,0
2685,4145331,1,1,3.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16.0,0,1,0,0,0,0
2686,4147263,0,1,6.0,0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,0,0,0,1,0,0
2687,4148521,1,1,4.0,0,1,0,0,0,0,1,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.0,0,0,0,1,0,0
2688,4149281,1,0,12.0,0,0,0,1,0,0,1,0,1,5.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,12.0,0,0,0,1,0,0
2689,4150351,1,1,3.0,1,0,0,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,20.0,0,1,0,0,0,0
2690,4154401,0,0,2.0,1,0,0,0,0,0,0,0,0,8.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0
2691,4156566,0,0,3.0,1,0,0,0,0,0,1,1,0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.0,0,1,0,0,0,0
2692,4158544,1,0,4.0,0,1,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,1,0,0,0,0
2693,4161446,1,1,15.0,0,0,0,1,0,0,1,0,1,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,16.0,0,1,0,0,0,0
2694,4162836,0,0,25.0,0,0,0,0,1,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,38.0,0,1,0,0,0,0
2695,4164546,0,0,6.0,0,0,1,0,0,0,1,1,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38.0,0,1,0,0,0,0
2696,4165616,0,0,16.0,0,0,0,1,0,0,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,15.0,0,1,0,0,0,0
2697,4167361,1,4,3.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,18.0,0,1,0,0,0,0
2698,4168555,0,0,1.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,37.0,0,0,1,0,0,0
2699,4169431,1,2,16.0,0,0,0,1,0,0,0,0,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28.0,0,1,0,0,0,0
2700,4170295,0,0,8.0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,0,1,0,0
2701,4171621,1,0,3.0,1,0,0,0,0,0,1,0,0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,32.0,1,0,0,0,1,0
2702,4172215,0,2,3.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,6.5,0,1,0,0,0,0
2703,4174761,1,0,2.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61.0,0,1,0,0,0,0
2704,4175506,0,0,5.0,0,1,0,0,0,0,1,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31.0,0,0,1,0,0,0
2705,4176275,0,1,0.0,1,0,0,0,0,0,1,0,1,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1.45,0,1,0,0,0,0
2706,4177791,1,0,15.0,0,0,0,1,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,,0,1,0,0,0,0
2707,4178551,1,0,6.0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,33.0,0,0,0,1,0,0
2708,4180501,1,0,9.0,0,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16.0,0,1,0,0,0,0
2709,4181551,1,2,4.0,0,1,0,0,0,0,1,0,1,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28.0,0,0,0,1,0,0
2710,4182701,1,0,16.0,0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,43.0,0,1,0,0,0,0
2711,4183235,0,0,7.0,0,0,1,0,0,0,0,0,1,7.0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,4,6.5,0,1,0,0,0,0
2712,4187491,1,0,0.0,1,0,0,0,0,0,0,0,1,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.0,0,1,0,0,0,0
2713,4190391,1,0,6.0,0,0,1,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,21.0,0,0,0,0,1,0
2714,4191521,1,0,2.0,1,0,0,0,0,0,1,0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28.0,0,0,1,0,0,0
2715,4192621,1,0,2.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,46.0,0,1,0,0,0,0
2716,4193661,1,0,4.0,0,1,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,52.0,0,1,0,0,0,0
2717,4194511,1,0,1.0,1,0,0,0,0,0,0,0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,9.0,0,0,0,1,0,0
2718,4195661,1,0,1.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56.0,0,0,0,0,0,0
2719,4197351,1,2,3.0,1,0,0,0,0,1,1,0,1,1.0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,4,11.0,0,1,0,0,0,0
2720,4198592,1,0,16.0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0,1,0,0,0,0
2721,4199553,1,0,1.0,1,0,0,0,0,0,1,0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,25.0,0,0,1,0,0,0
2722,4201445,0,0,18.0,0,0,0,1,0,0,1,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.5,0,1,0,0,0,0
2723,4202381,1,0,1.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,25.0,0,1,0,0,0,0
2724,4203591,1,0,1.0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,41.0,0,1,0,0,0,0
2725,4204465,0,0,1.0,1,0,0,0,0,1,1,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,27.0,0,0,0,1,0,0
2726,4205251,1,1,5.0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0,0,0,0,0,0
2727,4210581,1,0,3.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,10.0,0,1,0,0,0,0
2728,4212411,1,0,4.0,0,1,0,0,0,0,0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18.0,0,1,0,0,0,0
2729,4215471,1,0,7.0,0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34.0,0,0,0,1,0,0
2730,4216511,1,0,3.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,39.0,0,1,0,0,0,0
2731,4218401,1,3,0.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,24.0,0,1,0,0,0,0
2732,4219751,1,0,0.0,1,0,0,0,0,0,1,0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61.0,0,1,0,0,0,0
2733,4220781,1,0,0.0,1,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,63.0,0,0,0,1,0,0
2734,4221761,1,0,2.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,59.0,1,1,0,0,0,0
2735,4222515,0,0,7.0,0,0,1,0,0,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,0,1,0,0
2736,4224431,1,0,2.0,1,0,0,0,0,0,0,0,1,4.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,14.0,0,1,0,0,0,0
2737,4226275,0,0,10.0,0,0,1,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,6.5,0,0,0,1,0,0
2738,4227451,1,2,5.0,0,1,0,0,0,1,0,0,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.0,0,1,0,0,0,0
2739,4228671,1,1,2.0,1,0,0,0,0,0,0,0,0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34.0,0,1,0,0,0,0
2740,4229591,1,0,21.0,0,0,0,0,1,0,0,0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,,1,1,0,0,0,0
2741,4231311,1,0,5.0,0,1,0,0,0,0,0,0,1,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,13.0,0,1,0,0,0,0
2742,4233321,1,0,0.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,16.0,0,1,0,0,0,0
2743,4234601,1,2,7.0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.0,0,1,0,0,0,0
2744,4236251,1,1,4.0,0,1,0,0,0,0,1,0,1,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,1,0,0,0,0
2745,4237501,1,0,13.0,0,0,0,1,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,6.5,0,1,0,0,0,0
2746,4239461,1,0,19.0,0,0,0,1,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,14.0,0,1,0,0,0,0
2747,4240551,1,0,13.0,0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22.0,0,0,1,0,0,0
2748,4241205,0,1,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,6.0,0,0,0,1,0,0
2749,4242391,1,1,1.0,1,0,0,0,0,1,0,0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,27.0,0,1,0,0,0,0
2750,4244731,1,0,12.0,0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5.45,0,1,0,0,0,0
2751,4245591,1,1,10.0,0,0,1,0,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.0,0,1,0,0,0,0
2752,4247671,1,0,1.0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,52.0,0,1,0,0,0,0
2753,4249751,1,0,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,60.0,0,0,1,0,0,0
2754,4251691,1,0,9.0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,0
2755,4252251,1,1,2.0,1,0,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.0,0,0,0,1,0,0
2756,4253681,1,0,15.0,0,0,0,1,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.5,0,1,0,0,0,0
2757,4254681,1,0,11.0,0,0,0,1,0,0,0,0,1,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.0,0,0,0,1,0,0
2758,4255651,1,0,2.0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,49.0,0,1,0,0,0,0
2759,4256503,0,1,1.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,5.0,0,1,0,0,0,0
2760,4258275,0,2,5.0,0,1,0,0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.15,0,0,1,0,0,0
2761,4259731,1,0,4.0,0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,58.0,0,0,0,1,0,0
2762,4260742,0,0,30.0,0,0,0,0,1,1,1,0,0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,18.0,0,1,0,0,0,0
2763,4261311,1,2,7.0,0,0,1,0,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,12.0,0,0,0,1,0,0
2764,4262255,0,0,1.0,1,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,5.45,0,1,0,0,0,0
2765,4263381,1,2,6.0,0,0,1,0,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,16.0,0,0,1,0,0,0
2766,4265461,1,0,6.0,0,0,1,0,0,1,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.0,0,1,0,0,0,0
2767,4266721,1,0,1.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,59.0,0,1,0,0,0,0
2768,4267494,1,1,3.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,37.0,0,0,1,0,0,0
2769,4270851,1,0,2.0,1,0,0,0,0,0,1,0,0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,71.0,0,1,0,0,0,0
2770,4271215,0,0,0.0,1,0,0,0,0,1,1,0,0,3.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2.5,0,0,0,1,0,0
2771,4273411,1,1,3.0,1,0,0,0,0,0,0,0,1,3.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,21.0,0,0,0,1,0,0
2772,4274443,0,1,3.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,1.45,0,1,0,0,0,0
2773,4275581,1,0,3.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,39.0,0,0,0,1,0,0
2774,4277553,0,0,24.0,0,0,0,0,1,0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0,0,1,0,0,0
2775,4278431,1,1,0.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,30.0,0,0,0,1,0,0
2776,4280781,1,0,1.0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60.0,0,1,0,0,0,0
2777,4281244,0,0,5.0,0,1,0,0,0,1,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.05,0,1,0,0,0,0
2778,4284351,1,2,0.0,1,0,0,0,0,0,1,0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,14.0,0,1,0,0,0,0
2779,4285395,0,0,3.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,7.0,0,0,1,0,0,0
2780,4287561,1,0,5.0,0,1,0,0,0,0,0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,35.0,0,0,0,1,0,0
2781,4288421,1,3,0.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,29.0,0,0,0,1,0,0
2782,4289621,1,0,0.0,1,0,0,0,0,0,1,0,0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,44.0,0,1,0,0,0,0
2783,4290441,1,0,0.0,1,0,0,0,0,0,1,0,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,16.0,0,1,0,0,0,0
2784,4291361,1,0,3.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,22.0,0,0,0,1,0,0
2785,4293435,0,1,10.0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,18.0,0,0,1,0,0,0
2786,4295471,1,0,3.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,29.0,0,1,0,0,0,0
2787,4297541,1,0,2.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,42.0,0,1,0,0,0,0
2788,4299381,1,2,1.0,1,0,0,0,0,0,1,0,1,4.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,23.0,0,1,0,0,0,0
2789,4300261,1,0,1.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,14.0,0,1,0,0,0,0
2790,4302361,1,3,4.0,0,1,0,0,0,0,1,0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,17.0,0,1,0,0,0,0
2791,4305691,1,0,3.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,60.0,0,1,0,0,0,0
2792,4306371,1,0,10.0,0,0,1,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.5,0,0,1,0,0,0
2793,4307423,0,1,5.0,0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14.0,0,1,0,0,0,0
2794,4308551,1,0,10.0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,36.0,0,0,0,1,0,0
2795,4312325,0,1,9.0,0,0,1,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,6.5,0,1,0,0,0,0
2796,4313491,1,0,1.0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,25.0,0,1,0,0,0,0
2797,4314411,1,4,2.0,1,0,0,0,0,0,1,0,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0,1,0,0,0,0
2798,4315281,1,0,3.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,0,1,0,0,0,0
2799,4316396,0,0,1.0,1,0,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19.0,0,0,0,1,0,0
2800,4317556,0,0,7.0,0,0,1,0,0,1,1,0,0,11.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,12.0,1,0,0,1,0,0
2801,4318573,1,0,3.0,1,0,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,9.0,0,1,0,0,0,0
2802,4319416,0,0,0.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,7.5,0,1,0,0,0,0
2803,4320771,1,0,7.0,0,0,1,0,0,1,1,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,64.0,0,0,0,1,0,0
2804,4321381,1,1,5.0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,14.0,0,0,0,1,0,0
2805,4322543,0,0,17.0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11.0,0,0,0,1,0,0
